id,nome,instituicao_nome,tipo,nota_ultimo_colocado,distrito,area,peso_secundario,peso_exames,nota_minima_p_ingresso,vagas,history
3130_3134_9053,Comunicação Empresarial,Instituto Politécnico do Porto,publica,16.9,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,51,"[{""year"": 2019, ""nota"": 16.3}, {""year"": 2020, ""nota"": 16.6}, {""year"": 2021, ""nota"": 17.1}, {""year"": 2022, ""nota"": 16.6}, {""year"": 2023, ""nota"": 16.8}, {""year"": 2024, ""nota"": 16.9}]"
3130_3134_9058,Contabilidade e Administração,Instituto Politécnico do Porto,publica,15.8,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,246,"[{""year"": 2019, ""nota"": 14.8}, {""year"": 2020, ""nota"": 15.9}, {""year"": 2021, ""nota"": 15.8}, {""year"": 2022, ""nota"": 16.0}, {""year"": 2023, ""nota"": 15.8}, {""year"": 2024, ""nota"": 15.8}]"
3130_3134_9205,Marketing,Instituto Politécnico do Porto,publica,16.8,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,96,"[{""year"": 2019, ""nota"": 15.9}, {""year"": 2020, ""nota"": 16.0}, {""year"": 2021, ""nota"": 16.6}, {""year"": 2022, ""nota"": 16.6}, {""year"": 2023, ""nota"": 16.9}, {""year"": 2024, ""nota"": 16.8}]"
3130_3134_9227,Recursos Humanos,Instituto Politécnico do Porto,publica,16.9,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,70,"[{""year"": 2019, ""nota"": 15.8}, {""year"": 2020, ""nota"": 16.5}, {""year"": 2021, ""nota"": 16.3}, {""year"": 2022, ""nota"": 16.7}, {""year"": 2023, ""nota"": 16.7}, {""year"": 2024, ""nota"": 16.9}]"
3130_3134_9716,Comércio Internacional,Instituto Politécnico do Porto,publica,17.0,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,47,"[{""year"": 2019, ""nota"": 15.6}, {""year"": 2020, ""nota"": 16.2}, {""year"": 2021, ""nota"": 16.5}, {""year"": 2022, ""nota"": 16.5}, {""year"": 2023, ""nota"": 16.9}, {""year"": 2024, ""nota"": 17.0}]"
3130_3134_9829,Assessoria e Tradução (regime pós-laboral),Instituto Politécnico do Porto,publica,15.3,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,44,"[{""year"": 2019, ""nota"": 14.7}, {""year"": 2020, ""nota"": 14.9}, {""year"": 2021, ""nota"": 14.7}, {""year"": 2022, ""nota"": 15.5}, {""year"": 2023, ""nota"": 15.3}, {""year"": 2024, ""nota"": 15.3}]"
3130_3134_9866,Comércio Internacional (regime pós-laboral),Instituto Politécnico do Porto,publica,15.4,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,33,"[{""year"": 2019, ""nota"": 14.2}, {""year"": 2020, ""nota"": 15.1}, {""year"": 2021, ""nota"": 15.0}, {""year"": 2022, ""nota"": 15.0}, {""year"": 2023, ""nota"": 15.7}, {""year"": 2024, ""nota"": 15.4}]"
3130_3134_9867,Comunicação Empresarial (regime pós-laboral),Instituto Politécnico do Porto,publica,15.4,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,29,"[{""year"": 2019, ""nota"": 15.0}, {""year"": 2020, ""nota"": 15.2}, {""year"": 2021, ""nota"": 15.7}, {""year"": 2022, ""nota"": 15.6}, {""year"": 2023, ""nota"": 16.0}, {""year"": 2024, ""nota"": 15.4}]"
3130_3134_9870,Contabilidade e Administração (regime pós-laboral),Instituto Politécnico do Porto,publica,14.2,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,64,"[{""year"": 2019, ""nota"": 12.6}, {""year"": 2020, ""nota"": 14.0}, {""year"": 2021, ""nota"": 13.7}, {""year"": 2022, ""nota"": 14.1}, {""year"": 2023, ""nota"": 13.8}, {""year"": 2024, ""nota"": 14.2}]"
3130_3134_L070,Criatividade e Inovação Empresarial,Instituto Politécnico do Porto,publica,16.5,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,50,"[{""year"": 2019, ""nota"": 15.0}, {""year"": 2020, ""nota"": 15.5}, {""year"": 2021, ""nota"": 16.4}, {""year"": 2022, ""nota"": 16.4}, {""year"": 2023, ""nota"": 16.4}, {""year"": 2024, ""nota"": 16.5}]"
3130_3135_8316,Engenharia de Sistemas,Instituto Politécnico do Porto,publica,15.6,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 14.4}, {""year"": 2020, ""nota"": 14.8}, {""year"": 2021, ""nota"": 15.1}, {""year"": 2022, ""nota"": 15.0}, {""year"": 2023, ""nota"": 15.4}, {""year"": 2024, ""nota"": 15.6}]"
3130_3135_9089,Engenharia Civil,Instituto Politécnico do Porto,publica,14.9,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,100,"[{""year"": 2019, ""nota"": 13.5}, {""year"": 2020, ""nota"": 13.7}, {""year"": 2021, ""nota"": 14.0}, {""year"": 2022, ""nota"": 14.1}, {""year"": 2023, ""nota"": 14.1}, {""year"": 2024, ""nota"": 14.9}]"
3130_3135_9098,Engenharia de Telecomunicações e Informática,Instituto Politécnico do Porto,publica,15.4,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,60,"[{""year"": 2020, ""nota"": 14.3}, {""year"": 2021, ""nota"": 14.9}, {""year"": 2022, ""nota"": 14.6}, {""year"": 2023, ""nota"": 15.0}, {""year"": 2024, ""nota"": 15.4}]"
3130_3135_9104,Engenharia e Gestão Industrial,Instituto Politécnico do Porto,publica,18.0,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,55,"[{""year"": 2019, ""nota"": 17.6}, {""year"": 2020, ""nota"": 17.9}, {""year"": 2021, ""nota"": 17.9}, {""year"": 2022, ""nota"": 17.8}, {""year"": 2023, ""nota"": 18.1}, {""year"": 2024, ""nota"": 18.0}]"
3130_3135_9110,Engenharia Electrotécnica - Sistemas Eléctricos de Energia,Instituto Politécnico do Porto,publica,14.4,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,111,"[{""year"": 2019, ""nota"": 14.0}, {""year"": 2020, ""nota"": 14.7}, {""year"": 2021, ""nota"": 14.4}, {""year"": 2022, ""nota"": 14.1}, {""year"": 2023, ""nota"": 14.0}, {""year"": 2024, ""nota"": 14.4}]"
3130_3135_9112,Engenharia Electrotécnica e de Computadores,Instituto Politécnico do Porto,publica,15.2,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,275,"[{""year"": 2019, ""nota"": 14.8}, {""year"": 2020, ""nota"": 15.7}, {""year"": 2021, ""nota"": 15.1}, {""year"": 2022, ""nota"": 14.5}, {""year"": 2023, ""nota"": 14.8}, {""year"": 2024, ""nota"": 15.2}]"
3130_3135_9117,Engenharia Geotécnica e Geoambiente,Instituto Politécnico do Porto,publica,13.7,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,32,"[{""year"": 2019, ""nota"": 13.6}, {""year"": 2020, ""nota"": 13.7}, {""year"": 2021, ""nota"": 13.3}, {""year"": 2022, ""nota"": 13.8}, {""year"": 2023, ""nota"": 13.4}, {""year"": 2024, ""nota"": 13.7}]"
3130_3135_9119,Engenharia Informática,Instituto Politécnico do Porto,publica,17.3,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,390,"[{""year"": 2019, ""nota"": 16.2}, {""year"": 2020, ""nota"": 17.4}, {""year"": 2021, ""nota"": 16.5}, {""year"": 2022, ""nota"": 17.2}, {""year"": 2023, ""nota"": 17.1}, {""year"": 2024, ""nota"": 17.3}]"
3130_3135_9123,Engenharia Mecânica,Instituto Politécnico do Porto,publica,17.0,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,159,"[{""year"": 2019, ""nota"": 16.2}, {""year"": 2020, ""nota"": 17.0}, {""year"": 2021, ""nota"": 16.8}, {""year"": 2022, ""nota"": 16.9}, {""year"": 2023, ""nota"": 16.8}, {""year"": 2024, ""nota"": 17.0}]"
3130_3135_9125,Engenharia Química,Instituto Politécnico do Porto,publica,15.1,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,80,"[{""year"": 2019, ""nota"": 15.8}, {""year"": 2020, ""nota"": 16.2}, {""year"": 2021, ""nota"": 16.0}, {""year"": 2022, ""nota"": 16.4}, {""year"": 2023, ""nota"": 15.5}, {""year"": 2024, ""nota"": 15.1}]"
3130_3135_9455,Engenharia Biomédica,Instituto Politécnico do Porto,publica,17.5,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,75,"[{""year"": 2019, ""nota"": 16.7}, {""year"": 2020, ""nota"": 17.4}, {""year"": 2021, ""nota"": 17.8}, {""year"": 2022, ""nota"": 17.8}, {""year"": 2023, ""nota"": 17.6}, {""year"": 2024, ""nota"": 17.5}]"
3130_3135_9936,Engenharia Mecânica Automóvel,Instituto Politécnico do Porto,publica,15.8,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,67,"[{""year"": 2019, ""nota"": 14.9}, {""year"": 2020, ""nota"": 15.6}, {""year"": 2021, ""nota"": 16.0}, {""year"": 2022, ""nota"": 15.8}, {""year"": 2023, ""nota"": 15.6}, {""year"": 2024, ""nota"": 15.8}]"
3130_3135_L089,Biorrecursos,Instituto Politécnico do Porto,publica,15.1,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,56,"[{""year"": 2019, ""nota"": 15.3}, {""year"": 2020, ""nota"": 15.5}, {""year"": 2021, ""nota"": 16.1}, {""year"": 2022, ""nota"": 15.6}, {""year"": 2023, ""nota"": 15.4}, {""year"": 2024, ""nota"": 15.1}]"
3130_3138_8015,Solicitadoria (regime pós-laboral),Instituto Politécnico do Porto,publica,14.9,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,67,"[{""year"": 2019, ""nota"": 13.8}, {""year"": 2020, ""nota"": 14.2}, {""year"": 2021, ""nota"": 14.1}, {""year"": 2022, ""nota"": 14.3}, {""year"": 2023, ""nota"": 15.0}, {""year"": 2024, ""nota"": 14.9}]"
3130_3138_8097,Ciências Empresariais (regime pós-laboral),Instituto Politécnico do Porto,publica,15.0,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,51,"[{""year"": 2019, ""nota"": 13.4}, {""year"": 2020, ""nota"": 14.4}, {""year"": 2021, ""nota"": 14.8}, {""year"": 2022, ""nota"": 15.0}, {""year"": 2023, ""nota"": 14.9}, {""year"": 2024, ""nota"": 15.0}]"
3130_3138_8288,Sistemas de Informação para Gestão,Instituto Politécnico do Porto,publica,13.3,Porto,Informática e Dados,0.5,0.5,95.0,30,"[{""year"": 2019, ""nota"": 12.1}, {""year"": 2020, ""nota"": 12.8}, {""year"": 2021, ""nota"": 12.5}, {""year"": 2022, ""nota"": 13.5}, {""year"": 2023, ""nota"": 13.2}, {""year"": 2024, ""nota"": 13.3}]"
3130_3138_8398,Segurança Informática em Redes de Computadores,Instituto Politécnico do Porto,publica,14.4,Porto,Informática e Dados,0.5,0.5,95.0,30,"[{""year"": 2019, ""nota"": 13.1}, {""year"": 2020, ""nota"": 14.2}, {""year"": 2021, ""nota"": 13.5}, {""year"": 2022, ""nota"": 14.5}, {""year"": 2023, ""nota"": 14.6}, {""year"": 2024, ""nota"": 14.4}]"
3130_3138_9045,Ciências Empresariais,Instituto Politécnico do Porto,publica,15.9,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,69,"[{""year"": 2019, ""nota"": 15.1}, {""year"": 2020, ""nota"": 15.4}, {""year"": 2021, ""nota"": 15.8}, {""year"": 2022, ""nota"": 16.3}, {""year"": 2023, ""nota"": 16.1}, {""year"": 2024, ""nota"": 15.9}]"
3130_3138_9119,Engenharia Informática,Instituto Politécnico do Porto,publica,15.7,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,390,"[{""year"": 2019, ""nota"": 14.2}, {""year"": 2020, ""nota"": 15.4}, {""year"": 2021, ""nota"": 14.8}, {""year"": 2022, ""nota"": 15.5}, {""year"": 2023, ""nota"": 15.5}, {""year"": 2024, ""nota"": 15.7}]"
3130_3138_9242,Solicitadoria,Instituto Politécnico do Porto,publica,16.0,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,83,"[{""year"": 2019, ""nota"": 15.1}, {""year"": 2020, ""nota"": 15.6}, {""year"": 2021, ""nota"": 16.1}, {""year"": 2022, ""nota"": 15.7}, {""year"": 2023, ""nota"": 15.9}, {""year"": 2024, ""nota"": 16.0}]"
3130_3138_L030,Gestão Industrial e Logística,Instituto Politécnico do Porto,publica,15.5,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,35,"[{""year"": 2019, ""nota"": 14.5}, {""year"": 2020, ""nota"": 15.0}, {""year"": 2021, ""nota"": 14.9}, {""year"": 2022, ""nota"": 15.4}, {""year"": 2023, ""nota"": 14.8}, {""year"": 2024, ""nota"": 15.5}]"
3130_3138_L091,Segurança do Trabalho e Ambiente,Instituto Politécnico do Porto,publica,13.3,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,50,"[{""year"": 2019, ""nota"": 12.2}, {""year"": 2020, ""nota"": 13.0}, {""year"": 2021, ""nota"": 13.7}, {""year"": 2022, ""nota"": 13.7}, {""year"": 2023, ""nota"": 12.8}, {""year"": 2024, ""nota"": 13.3}]"
3130_3139_8442,Gestão das Actividades Turísticas (regime pós-laboral),Instituto Politécnico do Porto,publica,13.4,Porto,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 13.4}, {""year"": 2020, ""nota"": 13.7}, {""year"": 2021, ""nota"": 14.0}, {""year"": 2022, ""nota"": 13.4}, {""year"": 2023, ""nota"": 13.6}, {""year"": 2024, ""nota"": 13.4}]"
3130_3139_9164,Gestão e Administração Hoteleira,Instituto Politécnico do Porto,publica,16.1,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,75,"[{""year"": 2019, ""nota"": 16.0}, {""year"": 2020, ""nota"": 15.8}, {""year"": 2021, ""nota"": 15.8}, {""year"": 2022, ""nota"": 15.8}, {""year"": 2023, ""nota"": 16.2}, {""year"": 2024, ""nota"": 16.1}]"
3130_3139_9921,Gestão das Actividades Turísticas,Instituto Politécnico do Porto,publica,15.2,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,110,"[{""year"": 2019, ""nota"": 15.2}, {""year"": 2020, ""nota"": 15.7}, {""year"": 2021, ""nota"": 16.0}, {""year"": 2022, ""nota"": 15.2}, {""year"": 2023, ""nota"": 15.4}, {""year"": 2024, ""nota"": 15.2}]"
3130_3139_L131,Gestão da Restauração e Catering,Instituto Politécnico do Porto,publica,14.2,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,50,"[{""year"": 2019, ""nota"": 13.9}, {""year"": 2020, ""nota"": 14.3}, {""year"": 2021, ""nota"": 14.3}, {""year"": 2022, ""nota"": 14.0}, {""year"": 2023, ""nota"": 14.4}, {""year"": 2024, ""nota"": 14.2}]"
3130_3331_9069,Design,Instituto Politécnico do Porto,publica,16.0,Porto,Artes e Design,0.4,0.45,95.0,50,"[{""year"": 2019, ""nota"": 14.8}, {""year"": 2020, ""nota"": 15.7}, {""year"": 2021, ""nota"": 16.0}, {""year"": 2022, ""nota"": 15.6}, {""year"": 2023, ""nota"": 16.1}, {""year"": 2024, ""nota"": 16.0}]"
3130_3331_9213,Multimédia,Instituto Politécnico do Porto,publica,17.1,Porto,Artes e Design,0.5,0.5,95.0,25,"[{""year"": 2019, ""nota"": 16.2}, {""year"": 2020, ""nota"": 17.6}, {""year"": 2021, ""nota"": 17.2}, {""year"": 2022, ""nota"": 16.8}, {""year"": 2023, ""nota"": 17.6}, {""year"": 2024, ""nota"": 17.1}]"
3130_3331_9645,Fotografia,Instituto Politécnico do Porto,publica,15.9,Porto,Artes e Design,0.5,0.5,95.0,25,"[{""year"": 2019, ""nota"": 15.2}, {""year"": 2020, ""nota"": 15.8}, {""year"": 2021, ""nota"": 16.4}, {""year"": 2022, ""nota"": 15.5}, {""year"": 2023, ""nota"": 16.1}, {""year"": 2024, ""nota"": 15.9}]"
3130_3331_9713,Cinema e Audiovisual,Instituto Politécnico do Porto,publica,16.3,Porto,Artes e Design,0.4,0.45,95.0,32,"[{""year"": 2023, ""nota"": 16.3}, {""year"": 2024, ""nota"": 16.3}]"
3130_3331_L071,Tecnologias e Sistemas de Informação para a Web,Instituto Politécnico do Porto,publica,14.4,Porto,Outros,,,95.0,,"[{""year"": 2019, ""nota"": 13.5}, {""year"": 2020, ""nota"": 13.8}, {""year"": 2021, ""nota"": 13.6}, {""year"": 2022, ""nota"": 14.4}, {""year"": 2023, ""nota"": 14.2}, {""year"": 2024, ""nota"": 14.4}]"
3130_7230_8138,Terapia Ocupacional,Instituto Politécnico do Porto,publica,14.8,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,69,"[{""year"": 2019, ""nota"": 13.0}, {""year"": 2020, ""nota"": 14.7}, {""year"": 2021, ""nota"": 15.5}, {""year"": 2022, ""nota"": 15.1}, {""year"": 2023, ""nota"": 15.0}, {""year"": 2024, ""nota"": 14.8}]"
3130_7230_8141,Audiologia,Instituto Politécnico do Porto,publica,13.5,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,36,"[{""year"": 2019, ""nota"": 12.9}, {""year"": 2020, ""nota"": 14.4}, {""year"": 2021, ""nota"": 14.7}, {""year"": 2022, ""nota"": 14.5}, {""year"": 2023, ""nota"": 14.4}, {""year"": 2024, ""nota"": 13.5}]"
3130_7230_8143,Ortóptica,Instituto Politécnico do Porto,publica,14.1,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,37,"[{""year"": 2019, ""nota"": 13.1}, {""year"": 2020, ""nota"": 15.1}, {""year"": 2021, ""nota"": 15.7}, {""year"": 2022, ""nota"": 14.8}, {""year"": 2023, ""nota"": 14.5}, {""year"": 2024, ""nota"": 14.1}]"
3130_7230_9504,Fisioterapia,Instituto Politécnico do Porto,publica,16.9,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,83,"[{""year"": 2019, ""nota"": 16.4}, {""year"": 2020, ""nota"": 16.8}, {""year"": 2021, ""nota"": 17.2}, {""year"": 2022, ""nota"": 16.9}, {""year"": 2023, ""nota"": 17.2}, {""year"": 2024, ""nota"": 16.9}]"
3130_7230_9549,Farmácia,Instituto Politécnico do Porto,publica,14.7,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,80,"[{""year"": 2019, ""nota"": 14.0}, {""year"": 2020, ""nota"": 16.1}, {""year"": 2021, ""nota"": 16.2}, {""year"": 2022, ""nota"": 15.5}, {""year"": 2023, ""nota"": 15.4}, {""year"": 2024, ""nota"": 14.7}]"
3130_7230_9861,Saúde Ambiental,Instituto Politécnico do Porto,publica,13.1,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 12.5}, {""year"": 2020, ""nota"": 13.7}, {""year"": 2021, ""nota"": 13.7}, {""year"": 2022, ""nota"": 14.1}, {""year"": 2023, ""nota"": 13.6}, {""year"": 2024, ""nota"": 13.1}]"
3130_7230_9890,Terapia da Fala,Instituto Politécnico do Porto,publica,14.5,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 12.5}, {""year"": 2020, ""nota"": 14.3}, {""year"": 2021, ""nota"": 15.0}, {""year"": 2022, ""nota"": 14.9}, {""year"": 2023, ""nota"": 15.1}, {""year"": 2024, ""nota"": 14.5}]"
3130_7230_L066,Imagem Médica e Radioterapia,Instituto Politécnico do Porto,publica,15.2,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,69,"[{""year"": 2019, ""nota"": 13.6}, {""year"": 2020, ""nota"": 15.5}, {""year"": 2021, ""nota"": 16.4}, {""year"": 2022, ""nota"": 16.0}, {""year"": 2023, ""nota"": 15.3}, {""year"": 2024, ""nota"": 15.2}]"
3130_7230_L067,Fisiologia Clínica,Instituto Politécnico do Porto,publica,15.6,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,63,"[{""year"": 2019, ""nota"": 14.2}, {""year"": 2020, ""nota"": 16.2}, {""year"": 2021, ""nota"": 16.6}, {""year"": 2022, ""nota"": 16.2}, {""year"": 2023, ""nota"": 16.4}, {""year"": 2024, ""nota"": 15.6}]"
3130_7230_L068,Ciências Biomédicas Laboratoriais,Instituto Politécnico do Porto,publica,16.9,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,83,"[{""year"": 2019, ""nota"": 15.9}, {""year"": 2020, ""nota"": 17.4}, {""year"": 2021, ""nota"": 17.8}, {""year"": 2022, ""nota"": 17.4}, {""year"": 2023, ""nota"": 17.1}, {""year"": 2024, ""nota"": 16.9}]"
3130_7230_L101,Biotecnologia Medicinal,Instituto Politécnico do Porto,publica,17.5,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,35,"[{""year"": 2019, ""nota"": 16.4}, {""year"": 2020, ""nota"": 18.0}, {""year"": 2021, ""nota"": 17.8}, {""year"": 2022, ""nota"": 18.0}, {""year"": 2023, ""nota"": 18.0}, {""year"": 2024, ""nota"": 17.5}]"
3130_7230_L136,Osteopatia,Instituto Politécnico do Porto,publica,15.0,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,33,"[{""year"": 2019, ""nota"": 14.5}, {""year"": 2020, ""nota"": 14.7}, {""year"": 2021, ""nota"": 16.2}, {""year"": 2022, ""nota"": 14.9}, {""year"": 2023, ""nota"": 15.1}, {""year"": 2024, ""nota"": 15.0}]"
3130_7230_L304,Saúde Digital,Instituto Politécnico do Porto,publica,14.3,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,20,"[{""year"": 2023, ""nota"": 13.6}, {""year"": 2024, ""nota"": 14.3}]"
3140_3141_8419,Agronomia (regime pós-laboral),Instituto Politécnico de Santarém,publica,15.2,Santarém,Ciências da Vida e Saúde,0.5,0.5,95.0,30,"[{""year"": 2024, ""nota"": 15.2}]"
3140_3141_9003,Agronomia,Instituto Politécnico de Santarém,publica,13.7,Santarém,Ciências da Vida e Saúde,0.5,0.5,95.0,95,"[{""year"": 2019, ""nota"": 12.1}, {""year"": 2020, ""nota"": 13.0}, {""year"": 2021, ""nota"": 13.0}, {""year"": 2022, ""nota"": 12.3}, {""year"": 2023, ""nota"": 12.9}, {""year"": 2024, ""nota"": 13.7}]"
3140_3141_9085,Enfermagem Veterinária,Instituto Politécnico de Santarém,publica,,Santarém,Ciências da Vida e Saúde,0.5,0.5,95.0,42,
3140_3141_L003,Zootecnia,Instituto Politécnico de Santarém,publica,12.4,Santarém,Ciências da Vida e Saúde,0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 12.1}, {""year"": 2020, ""nota"": 13.0}, {""year"": 2021, ""nota"": 13.2}, {""year"": 2022, ""nota"": 13.3}, {""year"": 2023, ""nota"": 13.0}, {""year"": 2024, ""nota"": 12.4}]"
3140_3141_L080,Qualidade Alimentar e Nutrição Humana,Instituto Politécnico de Santarém,publica,12.7,Santarém,Ciências da Vida e Saúde,0.5,0.5,95.0,45,"[{""year"": 2020, ""nota"": 12.1}, {""year"": 2021, ""nota"": 13.2}, {""year"": 2022, ""nota"": 13.1}, {""year"": 2023, ""nota"": 12.6}, {""year"": 2024, ""nota"": 12.7}]"
3140_3141_L259,Biologia e Biotecnologia Alimentar,Instituto Politécnico de Santarém,publica,13.0,Santarém,Ciências da Vida e Saúde,0.5,0.5,95.0,25,"[{""year"": 2022, ""nota"": 13.0}, {""year"": 2023, ""nota"": 12.7}, {""year"": 2024, ""nota"": 13.0}]"
3140_3142_9084,Educação Social,Instituto Politécnico de Santarém,publica,13.8,Santarém,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,60,"[{""year"": 2019, ""nota"": 12.1}, {""year"": 2020, ""nota"": 12.9}, {""year"": 2021, ""nota"": 13.3}, {""year"": 2022, ""nota"": 13.3}, {""year"": 2023, ""nota"": 13.6}, {""year"": 2024, ""nota"": 13.8}]"
3140_3142_9853,Educação Básica,Instituto Politécnico de Santarém,publica,14.2,Santarém,Educação e Desporto,0.5,0.5,95.0,100,"[{""year"": 2019, ""nota"": 12.0}, {""year"": 2020, ""nota"": 12.5}, {""year"": 2021, ""nota"": 13.3}, {""year"": 2022, ""nota"": 13.3}, {""year"": 2023, ""nota"": 14.2}, {""year"": 2024, ""nota"": 14.2}]"
3140_3142_L130,Educação Ambiental e Turismo da Natureza,Instituto Politécnico de Santarém,publica,12.6,Santarém,Educação e Desporto,0.5,0.5,95.0,45,"[{""year"": 2019, ""nota"": 12.2}, {""year"": 2020, ""nota"": 12.8}, {""year"": 2021, ""nota"": 12.2}, {""year"": 2022, ""nota"": 12.7}, {""year"": 2023, ""nota"": 13.1}, {""year"": 2024, ""nota"": 12.6}]"
3140_3142_L179,Produção Multimédia em Educação,Instituto Politécnico de Santarém,publica,13.4,Santarém,Artes e Design,0.5,0.5,95.0,40,"[{""year"": 2019, ""nota"": 12.4}, {""year"": 2020, ""nota"": 12.5}, {""year"": 2021, ""nota"": 13.0}, {""year"": 2022, ""nota"": 13.2}, {""year"": 2023, ""nota"": 13.1}, {""year"": 2024, ""nota"": 13.4}]"
3140_3143_9147,Gestão,Instituto Politécnico de Santarém,publica,,Santarém,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,104,
3140_3143_9156,Gestão de Marketing,Instituto Politécnico de Santarém,publica,13.8,Santarém,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,65,"[{""year"": 2020, ""nota"": 13.1}, {""year"": 2021, ""nota"": 13.8}, {""year"": 2022, ""nota"": 13.6}, {""year"": 2023, ""nota"": 14.1}, {""year"": 2024, ""nota"": 13.8}]"
